bootstrap_id,target_sample_type,row_quality_final,n,prop_within_type
8,abstention,no_determinants,36,0.07114624505928854
8,abstention,suspicious_determinants,1,0.001976284584980237
8,abstention,too_many_missing_determinants,2,0.003952569169960474
8,abstention,usable_complete,408,0.8063241106719368
8,abstention,usable_complete_limited_metadata,18,0.03557312252964427
8,abstention,usable_partial,41,0.08102766798418973
8,voter,no_determinants,80,0.16194331983805668
8,voter,suspicious_determinants,3,0.006072874493927126
8,voter,too_many_missing_determinants,34,0.06882591093117409
8,voter,usable_complete,257,0.520242914979757
8,voter,usable_complete_limited_metadata,7,0.01417004048582996
8,voter,usable_partial,112,0.22672064777327935
8,voter,usable_partial_limited_metadata,1,0.0020242914979757085
9,abstention,no_determinants,26,0.05138339920948617
9,abstention,suspicious_determinants,1,0.001976284584980237
9,abstention,too_many_missing_determinants,7,0.01383399209486166
9,abstention,usable_complete,397,0.7845849802371542
9,abstention,usable_complete_limited_metadata,26,0.05138339920948617
9,abstention,usable_partial,45,0.08893280632411067
9,abstention,usable_partial_limited_metadata,4,0.007905138339920948
9,voter,no_determinants,74,0.14979757085020243
9,voter,suspicious_determinants,3,0.006072874493927126
9,voter,too_many_missing_determinants,22,0.044534412955465584
9,voter,usable_complete,273,0.5526315789473685
9,voter,usable_complete_limited_metadata,8,0.016194331983805668
9,voter,usable_partial,113,0.22874493927125505
9,voter,usable_partial_limited_metadata,1,0.0020242914979757085
10,abstention,no_determinants,40,0.07905138339920949
10,abstention,too_many_missing_determinants,3,0.005928853754940711
10,abstention,usable_complete,395,0.7806324110671937
10,abstention,usable_complete_limited_metadata,9,0.017786561264822136
10,abstention,usable_partial,56,0.11067193675889328
10,abstention,usable_partial_limited_metadata,3,0.005928853754940711
10,voter,no_determinants,71,0.1437246963562753
10,voter,suspicious_determinants,3,0.006072874493927126
10,voter,too_many_missing_determinants,29,0.058704453441295545
10,voter,usable_complete,275,0.5566801619433198
10,voter,usable_complete_limited_metadata,10,0.020242914979757085
10,voter,usable_partial,105,0.2125506072874494
10,voter,usable_partial_limited_metadata,1,0.0020242914979757085
11,abstention,no_determinants,24,0.04743083003952569
11,abstention,too_many_missing_determinants,5,0.009881422924901186
11,abstention,usable_complete,408,0.8063241106719368
11,abstention,usable_complete_limited_metadata,21,0.041501976284584984
11,abstention,usable_partial,46,0.09090909090909091
11,abstention,usable_partial_limited_metadata,2,0.003952569169960474
11,voter,no_determinants,78,0.15789473684210525
11,voter,suspicious_determinants,5,0.010121457489878543
11,voter,too_many_missing_determinants,21,0.04251012145748988
11,voter,usable_complete,272,0.5506072874493927
11,voter,usable_complete_limited_metadata,6,0.012145748987854251
11,voter,usable_partial,112,0.22672064777327935
12,abstention,no_determinants,35,0.0691699604743083
12,abstention,suspicious_determinants,1,0.001976284584980237
12,abstention,too_many_missing_determinants,5,0.009881422924901186
12,abstention,usable_complete,407,0.8043478260869565
12,abstention,usable_complete_limited_metadata,19,0.037549407114624504
12,abstention,usable_partial,35,0.0691699604743083
12,abstention,usable_partial_limited_metadata,4,0.007905138339920948
12,voter,no_determinants,80,0.16194331983805668
12,voter,suspicious_determinants,5,0.010121457489878543
12,voter,too_many_missing_determinants,21,0.04251012145748988
12,voter,usable_complete,254,0.5141700404858299
12,voter,usable_complete_limited_metadata,7,0.01417004048582996
12,voter,usable_partial,124,0.25101214574898784
12,voter,usable_partial_limited_metadata,3,0.006072874493927126
13,abstention,no_determinants,30,0.05928853754940711
13,abstention,suspicious_determinants,4,0.007905138339920948
13,abstention,too_many_missing_determinants,3,0.005928853754940711
13,abstention,usable_complete,404,0.7984189723320159
13,abstention,usable_complete_limited_metadata,26,0.05138339920948617
13,abstention,usable_partial,36,0.07114624505928854
13,abstention,usable_partial_limited_metadata,3,0.005928853754940711
13,voter,no_determinants,87,0.17611336032388664
13,voter,suspicious_determinants,5,0.010121457489878543
13,voter,too_many_missing_determinants,25,0.05060728744939271
13,voter,usable_complete,265,0.5364372469635628
13,voter,usable_complete_limited_metadata,8,0.016194331983805668
13,voter,usable_partial,101,0.20445344129554655
13,voter,usable_partial_limited_metadata,3,0.006072874493927126
14,abstention,no_determinants,33,0.06521739130434782
14,abstention,suspicious_determinants,1,0.001976284584980237
14,abstention,too_many_missing_determinants,6,0.011857707509881422
14,abstention,usable_complete,403,0.7964426877470355
14,abstention,usable_complete_limited_metadata,17,0.03359683794466403
14,abstention,usable_partial,43,0.08498023715415019
14,abstention,usable_partial_limited_metadata,3,0.005928853754940711
14,voter,no_determinants,76,0.15384615384615385
14,voter,suspicious_determinants,4,0.008097165991902834
14,voter,too_many_missing_determinants,23,0.0465587044534413
14,voter,usable_complete,281,0.5688259109311741
14,voter,usable_complete_limited_metadata,7,0.01417004048582996
14,voter,usable_partial,102,0.20647773279352227
14,voter,usable_partial_limited_metadata,1,0.0020242914979757085
15,abstention,no_determinants,35,0.0691699604743083
15,abstention,too_many_missing_determinants,6,0.011857707509881422
15,abstention,usable_complete,390,0.7707509881422925
15,abstention,usable_complete_limited_metadata,24,0.04743083003952569
15,abstention,usable_partial,48,0.09486166007905138
15,abstention,usable_partial_limited_metadata,3,0.005928853754940711
15,voter,no_determinants,90,0.18218623481781376
15,voter,suspicious_determinants,4,0.008097165991902834
15,voter,too_many_missing_determinants,19,0.038461538461538464
15,voter,usable_complete,262,0.5303643724696356
15,voter,usable_complete_limited_metadata,7,0.01417004048582996
15,voter,usable_partial,111,0.22469635627530365
15,voter,usable_partial_limited_metadata,1,0.0020242914979757085
16,abstention,no_determinants,20,0.039525691699604744
16,abstention,suspicious_determinants,1,0.001976284584980237
16,abstention,too_many_missing_determinants,6,0.011857707509881422
16,abstention,usable_complete,401,0.7924901185770751
16,abstention,usable_complete_limited_metadata,22,0.043478260869565216
16,abstention,usable_partial,54,0.1067193675889328
16,abstention,usable_partial_limited_metadata,2,0.003952569169960474
16,voter,no_determinants,70,0.1417004048582996
16,voter,suspicious_determinants,4,0.008097165991902834
16,voter,too_many_missing_determinants,25,0.05060728744939271
16,voter,usable_complete,275,0.5566801619433198
16,voter,usable_complete_limited_metadata,9,0.018218623481781375
16,voter,usable_partial,109,0.22064777327935223
16,voter,usable_partial_limited_metadata,2,0.004048582995951417
17,abstention,no_determinants,35,0.0691699604743083
17,abstention,suspicious_determinants,1,0.001976284584980237
17,abstention,too_many_missing_determinants,8,0.015810276679841896
17,abstention,usable_complete,397,0.7845849802371542
17,abstention,usable_complete_limited_metadata,24,0.04743083003952569
17,abstention,usable_partial,40,0.07905138339920949
17,abstention,usable_partial_limited_metadata,1,0.001976284584980237
17,voter,no_determinants,73,0.14777327935222673
17,voter,suspicious_determinants,6,0.012145748987854251
17,voter,too_many_missing_determinants,28,0.05668016194331984
17,voter,usable_complete,262,0.5303643724696356
17,voter,usable_complete_limited_metadata,11,0.022267206477732792
17,voter,usable_partial,112,0.22672064777327935
17,voter,usable_partial_limited_metadata,2,0.004048582995951417
18,abstention,no_determinants,23,0.045454545454545456
18,abstention,too_many_missing_determinants,3,0.005928853754940711
18,abstention,usable_complete,420,0.8300395256916996
18,abstention,usable_complete_limited_metadata,16,0.03162055335968379
18,abstention,usable_partial,40,0.07905138339920949
18,abstention,usable_partial_limited_metadata,4,0.007905138339920948
18,voter,no_determinants,69,0.1396761133603239
18,voter,suspicious_determinants,4,0.008097165991902834
18,voter,too_many_missing_determinants,22,0.044534412955465584
18,voter,usable_complete,277,0.5607287449392713
18,voter,usable_complete_limited_metadata,11,0.022267206477732792
18,voter,usable_partial,111,0.22469635627530365
19,abstention,no_determinants,35,0.0691699604743083
19,abstention,suspicious_determinants,1,0.001976284584980237
19,abstention,too_many_missing_determinants,6,0.011857707509881422
19,abstention,usable_complete,399,0.7885375494071146
19,abstention,usable_complete_limited_metadata,15,0.029644268774703556
19,abstention,usable_partial,48,0.09486166007905138
19,abstention,usable_partial_limited_metadata,2,0.003952569169960474
19,voter,no_determinants,78,0.15789473684210525
19,voter,suspicious_determinants,2,0.004048582995951417
19,voter,too_many_missing_determinants,24,0.048582995951417005
19,voter,usable_complete,282,0.5708502024291497
19,voter,usable_complete_limited_metadata,11,0.022267206477732792
19,voter,usable_partial,95,0.19230769230769232
19,voter,usable_partial_limited_metadata,2,0.004048582995951417
20,abstention,no_determinants,31,0.06126482213438735
20,abstention,suspicious_determinants,1,0.001976284584980237
20,abstention,too_many_missing_determinants,2,0.003952569169960474
20,abstention,usable_complete,409,0.808300395256917
20,abstention,usable_complete_limited_metadata,19,0.037549407114624504
20,abstention,usable_partial,42,0.08300395256916997
20,abstention,usable_partial_limited_metadata,2,0.003952569169960474
20,voter,no_determinants,65,0.13157894736842105
20,voter,suspicious_determinants,2,0.004048582995951417
20,voter,too_many_missing_determinants,21,0.04251012145748988
20,voter,usable_complete,264,0.5344129554655871
20,voter,usable_complete_limited_metadata,10,0.020242914979757085
20,voter,usable_partial,132,0.26720647773279355
21,abstention,no_determinants,31,0.06126482213438735
21,abstention,too_many_missing_determinants,7,0.01383399209486166
21,abstention,usable_complete,396,0.782608695652174
21,abstention,usable_complete_limited_metadata,21,0.041501976284584984
21,abstention,usable_partial,47,0.09288537549407115
21,abstention,usable_partial_limited_metadata,4,0.007905138339920948
21,voter,no_determinants,75,0.15182186234817813
21,voter,suspicious_determinants,7,0.01417004048582996
21,voter,too_many_missing_determinants,22,0.044534412955465584
21,voter,usable_complete,270,0.5465587044534413
21,voter,usable_complete_limited_metadata,7,0.01417004048582996
21,voter,usable_partial,113,0.22874493927125505
22,abstention,no_determinants,24,0.04743083003952569
22,abstention,too_many_missing_determinants,4,0.007905138339920948
22,abstention,usable_complete,394,0.7786561264822134
22,abstention,usable_complete_limited_metadata,25,0.04940711462450593
22,abstention,usable_partial,53,0.10474308300395258
22,abstention,usable_partial_limited_metadata,6,0.011857707509881422
22,voter,no_determinants,73,0.14777327935222673
22,voter,suspicious_determinants,3,0.006072874493927126
22,voter,too_many_missing_determinants,31,0.06275303643724696
22,voter,usable_complete,265,0.5364372469635628
22,voter,usable_complete_limited_metadata,9,0.018218623481781375
22,voter,usable_partial,112,0.22672064777327935
22,voter,usable_partial_limited_metadata,1,0.0020242914979757085
23,abstention,no_determinants,21,0.041501976284584984
23,abstention,too_many_missing_determinants,2,0.003952569169960474
23,abstention,usable_complete,415,0.8201581027667985
23,abstention,usable_complete_limited_metadata,17,0.03359683794466403
23,abstention,usable_partial,47,0.09288537549407115
23,abstention,usable_partial_limited_metadata,4,0.007905138339920948
23,voter,no_determinants,74,0.14979757085020243
23,voter,suspicious_determinants,2,0.004048582995951417
23,voter,too_many_missing_determinants,22,0.044534412955465584
23,voter,usable_complete,270,0.5465587044534413
23,voter,usable_complete_limited_metadata,8,0.016194331983805668
23,voter,usable_partial,115,0.23279352226720648
23,voter,usable_partial_limited_metadata,3,0.006072874493927126
24,abstention,no_determinants,40,0.07905138339920949
24,abstention,suspicious_determinants,1,0.001976284584980237
24,abstention,too_many_missing_determinants,5,0.009881422924901186
24,abstention,usable_complete,390,0.7707509881422925
24,abstention,usable_complete_limited_metadata,23,0.045454545454545456
24,abstention,usable_partial,46,0.09090909090909091
24,abstention,usable_partial_limited_metadata,1,0.001976284584980237
24,voter,no_determinants,69,0.1396761133603239
24,voter,suspicious_determinants,5,0.010121457489878543
24,voter,too_many_missing_determinants,24,0.048582995951417005
24,voter,usable_complete,270,0.5465587044534413
24,voter,usable_complete_limited_metadata,7,0.01417004048582996
24,voter,usable_partial,118,0.2388663967611336
24,voter,usable_partial_limited_metadata,1,0.0020242914979757085
25,abstention,no_determinants,32,0.06324110671936758
25,abstention,suspicious_determinants,2,0.003952569169960474
25,abstention,too_many_missing_determinants,5,0.009881422924901186
25,abstention,usable_complete,410,0.8102766798418972
25,abstention,usable_complete_limited_metadata,17,0.03359683794466403
25,abstention,usable_partial,40,0.07905138339920949
25,voter,no_determinants,76,0.15384615384615385
25,voter,suspicious_determinants,2,0.004048582995951417
25,voter,too_many_missing_determinants,20,0.04048582995951417
25,voter,usable_complete,273,0.5526315789473685
25,voter,usable_complete_limited_metadata,11,0.022267206477732792
25,voter,usable_partial,112,0.22672064777327935
26,abstention,no_determinants,42,0.08300395256916997
26,abstention,suspicious_determinants,1,0.001976284584980237
26,abstention,too_many_missing_determinants,1,0.001976284584980237
26,abstention,usable_complete,402,0.7944664031620553
26,abstention,usable_complete_limited_metadata,19,0.037549407114624504
26,abstention,usable_partial,41,0.08102766798418973
26,voter,no_determinants,74,0.14979757085020243
26,voter,suspicious_determinants,6,0.012145748987854251
26,voter,too_many_missing_determinants,23,0.0465587044534413
26,voter,usable_complete,273,0.5526315789473685
26,voter,usable_complete_limited_metadata,6,0.012145748987854251
26,voter,usable_partial,112,0.22672064777327935
27,abstention,no_determinants,32,0.06324110671936758
27,abstention,too_many_missing_determinants,5,0.009881422924901186
27,abstention,usable_complete,400,0.7905138339920948
27,abstention,usable_complete_limited_metadata,15,0.029644268774703556
27,abstention,usable_partial,53,0.10474308300395258
27,abstention,usable_partial_limited_metadata,1,0.001976284584980237
27,voter,no_determinants,78,0.15789473684210525
27,voter,suspicious_determinants,1,0.0020242914979757085
27,voter,too_many_missing_determinants,21,0.04251012145748988
27,voter,usable_complete,278,0.562753036437247
27,voter,usable_complete_limited_metadata,8,0.016194331983805668
27,voter,usable_partial,106,0.2145748987854251
27,voter,usable_partial_limited_metadata,2,0.004048582995951417
28,abstention,no_determinants,34,0.06719367588932806
28,abstention,suspicious_determinants,2,0.003952569169960474
28,abstention,too_many_missing_determinants,4,0.007905138339920948
28,abstention,usable_complete,388,0.766798418972332
28,abstention,usable_complete_limited_metadata,20,0.039525691699604744
28,abstention,usable_partial,56,0.11067193675889328
28,abstention,usable_partial_limited_metadata,2,0.003952569169960474
28,voter,no_determinants,81,0.16396761133603238
28,voter,suspicious_determinants,3,0.006072874493927126
28,voter,too_many_missing_determinants,29,0.058704453441295545
28,voter,usable_complete,272,0.5506072874493927
28,voter,usable_complete_limited_metadata,8,0.016194331983805668
28,voter,usable_partial,101,0.20445344129554655
29,abstention,no_determinants,28,0.05533596837944664
29,abstention,too_many_missing_determinants,6,0.011857707509881422
29,abstention,usable_complete,409,0.808300395256917
29,abstention,usable_complete_limited_metadata,17,0.03359683794466403
29,abstention,usable_partial,46,0.09090909090909091
29,voter,no_determinants,65,0.13157894736842105
29,voter,suspicious_determinants,4,0.008097165991902834
29,voter,too_many_missing_determinants,27,0.05465587044534413
29,voter,usable_complete,270,0.5465587044534413
29,voter,usable_complete_limited_metadata,14,0.02834008097165992
29,voter,usable_partial,113,0.22874493927125505
29,voter,usable_partial_limited_metadata,1,0.0020242914979757085
30,abstention,no_determinants,18,0.03557312252964427
30,abstention,too_many_missing_determinants,6,0.011857707509881422
30,abstention,usable_complete,415,0.8201581027667985
30,abstention,usable_complete_limited_metadata,21,0.041501976284584984
30,abstention,usable_partial,40,0.07905138339920949
30,abstention,usable_partial_limited_metadata,6,0.011857707509881422
30,voter,no_determinants,70,0.1417004048582996
30,voter,suspicious_determinants,2,0.004048582995951417
30,voter,too_many_missing_determinants,17,0.03441295546558704
30,voter,usable_complete,293,0.5931174089068826
30,voter,usable_complete_limited_metadata,9,0.018218623481781375
30,voter,usable_partial,103,0.20850202429149797
31,abstention,no_determinants,39,0.07707509881422925
31,abstention,suspicious_determinants,2,0.003952569169960474
31,abstention,too_many_missing_determinants,5,0.009881422924901186
31,abstention,usable_complete,394,0.7786561264822134
31,abstention,usable_complete_limited_metadata,16,0.03162055335968379
31,abstention,usable_partial,47,0.09288537549407115
31,abstention,usable_partial_limited_metadata,3,0.005928853754940711
31,voter,no_determinants,73,0.14777327935222673
31,voter,suspicious_determinants,5,0.010121457489878543
31,voter,too_many_missing_determinants,24,0.048582995951417005
31,voter,usable_complete,262,0.5303643724696356
31,voter,usable_complete_limited_metadata,12,0.024291497975708502
31,voter,usable_partial,117,0.23684210526315788
31,voter,usable_partial_limited_metadata,1,0.0020242914979757085
32,abstention,no_determinants,28,0.05533596837944664
32,abstention,suspicious_determinants,1,0.001976284584980237
32,abstention,too_many_missing_determinants,2,0.003952569169960474
32,abstention,usable_complete,409,0.808300395256917
32,abstention,usable_complete_limited_metadata,15,0.029644268774703556
32,abstention,usable_partial,50,0.09881422924901186
32,abstention,usable_partial_limited_metadata,1,0.001976284584980237
32,voter,no_determinants,84,0.1700404858299595
32,voter,suspicious_determinants,3,0.006072874493927126
32,voter,too_many_missing_determinants,23,0.0465587044534413
32,voter,usable_complete,256,0.5182186234817814
32,voter,usable_complete_limited_metadata,6,0.012145748987854251
32,voter,usable_partial,120,0.242914979757085
32,voter,usable_partial_limited_metadata,2,0.004048582995951417
33,abstention,no_determinants,33,0.06521739130434782
33,abstention,suspicious_determinants,1,0.001976284584980237
33,abstention,too_many_missing_determinants,6,0.011857707509881422
33,abstention,usable_complete,387,0.7648221343873518
33,abstention,usable_complete_limited_metadata,21,0.041501976284584984
33,abstention,usable_partial,55,0.10869565217391304
33,abstention,usable_partial_limited_metadata,3,0.005928853754940711
33,voter,no_determinants,84,0.1700404858299595
33,voter,suspicious_determinants,2,0.004048582995951417
33,voter,too_many_missing_determinants,19,0.038461538461538464
33,voter,usable_complete,281,0.5688259109311741
33,voter,usable_complete_limited_metadata,9,0.018218623481781375
33,voter,usable_partial,98,0.19838056680161945
33,voter,usable_partial_limited_metadata,1,0.0020242914979757085
34,abstention,no_determinants,36,0.07114624505928854
34,abstention,too_many_missing_determinants,3,0.005928853754940711
34,abstention,usable_complete,405,0.8003952569169961
34,abstention,usable_complete_limited_metadata,16,0.03162055335968379
34,abstention,usable_partial,45,0.08893280632411067
34,abstention,usable_partial_limited_metadata,1,0.001976284584980237
34,voter,no_determinants,83,0.1680161943319838
34,voter,suspicious_determinants,4,0.008097165991902834
34,voter,too_many_missing_determinants,30,0.06072874493927125
34,voter,usable_complete,271,0.548582995951417
34,voter,usable_complete_limited_metadata,2,0.004048582995951417
34,voter,usable_partial,104,0.21052631578947367
35,abstention,no_determinants,28,0.05533596837944664
35,abstention,suspicious_determinants,1,0.001976284584980237
35,abstention,too_many_missing_determinants,2,0.003952569169960474
35,abstention,usable_complete,408,0.8063241106719368
35,abstention,usable_complete_limited_metadata,21,0.041501976284584984
35,abstention,usable_partial,42,0.08300395256916997
35,abstention,usable_partial_limited_metadata,4,0.007905138339920948
35,voter,no_determinants,84,0.1700404858299595
35,voter,suspicious_determinants,2,0.004048582995951417
35,voter,too_many_missing_determinants,26,0.05263157894736842
35,voter,usable_complete,273,0.5526315789473685
35,voter,usable_complete_limited_metadata,9,0.018218623481781375
35,voter,usable_partial,100,0.20242914979757085
36,abstention,no_determinants,34,0.06719367588932806
36,abstention,suspicious_determinants,2,0.003952569169960474
36,abstention,too_many_missing_determinants,3,0.005928853754940711
36,abstention,usable_complete,396,0.782608695652174
36,abstention,usable_complete_limited_metadata,20,0.039525691699604744
36,abstention,usable_partial,49,0.09683794466403162
36,abstention,usable_partial_limited_metadata,2,0.003952569169960474
36,voter,no_determinants,79,0.15991902834008098
36,voter,suspicious_determinants,6,0.012145748987854251
36,voter,too_many_missing_determinants,21,0.04251012145748988
36,voter,usable_complete,259,0.5242914979757085
36,voter,usable_complete_limited_metadata,2,0.004048582995951417
36,voter,usable_partial,126,0.2550607287449393
36,voter,usable_partial_limited_metadata,1,0.0020242914979757085
37,abstention,no_determinants,39,0.07707509881422925
37,abstention,too_many_missing_determinants,3,0.005928853754940711
37,abstention,usable_complete,393,0.7766798418972332
37,abstention,usable_complete_limited_metadata,20,0.039525691699604744
37,abstention,usable_partial,45,0.08893280632411067
37,abstention,usable_partial_limited_metadata,6,0.011857707509881422
37,voter,no_determinants,76,0.15384615384615385
37,voter,suspicious_determinants,2,0.004048582995951417
37,voter,too_many_missing_determinants,23,0.0465587044534413
37,voter,usable_complete,261,0.52834008097166
37,voter,usable_complete_limited_metadata,11,0.022267206477732792
37,voter,usable_partial,121,0.24493927125506074
38,abstention,no_determinants,37,0.07312252964426877
38,abstention,suspicious_determinants,2,0.003952569169960474
38,abstention,too_many_missing_determinants,6,0.011857707509881422
38,abstention,usable_complete,393,0.7766798418972332
38,abstention,usable_complete_limited_metadata,24,0.04743083003952569
38,abstention,usable_partial,41,0.08102766798418973
38,abstention,usable_partial_limited_metadata,3,0.005928853754940711
38,voter,no_determinants,62,0.12550607287449392
38,voter,suspicious_determinants,4,0.008097165991902834
38,voter,too_many_missing_determinants,29,0.058704453441295545
38,voter,usable_complete,286,0.5789473684210527
38,voter,usable_complete_limited_metadata,2,0.004048582995951417
38,voter,usable_partial,111,0.22469635627530365
39,abstention,no_determinants,21,0.041501976284584984
39,abstention,suspicious_determinants,2,0.003952569169960474
39,abstention,too_many_missing_determinants,3,0.005928853754940711
39,abstention,usable_complete,410,0.8102766798418972
39,abstention,usable_complete_limited_metadata,20,0.039525691699604744
39,abstention,usable_partial,47,0.09288537549407115
39,abstention,usable_partial_limited_metadata,3,0.005928853754940711
39,voter,no_determinants,74,0.14979757085020243
39,voter,suspicious_determinants,1,0.0020242914979757085
39,voter,too_many_missing_determinants,28,0.05668016194331984
39,voter,usable_complete,270,0.5465587044534413
39,voter,usable_complete_limited_metadata,11,0.022267206477732792
39,voter,usable_partial,109,0.22064777327935223
39,voter,usable_partial_limited_metadata,1,0.0020242914979757085
40,abstention,no_determinants,35,0.0691699604743083
40,abstention,suspicious_determinants,1,0.001976284584980237
40,abstention,too_many_missing_determinants,3,0.005928853754940711
40,abstention,usable_complete,388,0.766798418972332
40,abstention,usable_complete_limited_metadata,15,0.029644268774703556
40,abstention,usable_partial,59,0.116600790513834
40,abstention,usable_partial_limited_metadata,5,0.009881422924901186
40,voter,no_determinants,66,0.13360323886639677
40,voter,suspicious_determinants,3,0.006072874493927126
40,voter,too_many_missing_determinants,15,0.030364372469635626
40,voter,usable_complete,277,0.5607287449392713
40,voter,usable_complete_limited_metadata,10,0.020242914979757085
40,voter,usable_partial,123,0.24898785425101214
41,abstention,no_determinants,37,0.07312252964426877
41,abstention,suspicious_determinants,1,0.001976284584980237
41,abstention,too_many_missing_determinants,6,0.011857707509881422
41,abstention,usable_complete,397,0.7845849802371542
41,abstention,usable_complete_limited_metadata,30,0.05928853754940711
41,abstention,usable_partial,33,0.06521739130434782
41,abstention,usable_partial_limited_metadata,2,0.003952569169960474
41,voter,no_determinants,71,0.1437246963562753
41,voter,suspicious_determinants,3,0.006072874493927126
41,voter,too_many_missing_determinants,30,0.06072874493927125
41,voter,usable_complete,270,0.5465587044534413
41,voter,usable_complete_limited_metadata,9,0.018218623481781375
41,voter,usable_partial,111,0.22469635627530365
42,abstention,no_determinants,32,0.06324110671936758
42,abstention,suspicious_determinants,1,0.001976284584980237
42,abstention,too_many_missing_determinants,5,0.009881422924901186
42,abstention,usable_complete,404,0.7984189723320159
42,abstention,usable_complete_limited_metadata,14,0.02766798418972332
42,abstention,usable_partial,50,0.09881422924901186
42,voter,no_determinants,68,0.13765182186234817
